product_key,product_id,product_name,category,sub_category,first_order_date,last_order_date,total_order_lines,total_orders,distinct_customers,total_sales,total_quantity,total_profit,average_line_discount,comparable_average_unit_sales,comparable_profit_margin_percentage,unknown_sales_lines,unknown_quantity_lines,unknown_profit_lines,loss_making_lines
1597,TEC-AC-10003870,"Logitech Z-906 Speaker sys - home theater - 5.1-CH",Technology,Accessories,2024-06-04,2026-07-26,4,4,4,5609.830000,17,2243.932000,0.000000,329.9900000000,40.0000000000,0,0,0,0
1598,TEC-AC-10003911,"NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router",Technology,Accessories,2023-07-05,2026-11-05,5,5,5,2623.836000,18,723.154800,0.040000,145.7686666667,27.5609756098,0,0,0,0
1599,TEC-AC-10004001,"Logitech Wireless Headset H600 Over-The-Head Design",Technology,Accessories,2025-11-05,2026-03-13,2,2,2,214.950000,10,133.269000,0.100000,42.9900000000,41.0000000000,1,0,0,0
1600,TEC-AC-10004114,"KeyTronic 6101 Series - Keyboard - Black",Technology,Accessories,2023-06-22,2026-11-13,2,2,2,360.712000,10,127.069000,0.100000,36.0712000000,35.2272727273,0,0,0,0
1601,TEC-AC-10004127,"SanDisk Cruzer 8 GB USB Flash Drive",Technology,Accessories,2024-11-22,2024-11-22,1,1,1,NULL,4,-1.358400,0.200000,NULL,NULL,1,0,0,1
1602,TEC-AC-10004145,"Logitech diNovo Edge Keyboard",Technology,Accessories,2024-11-16,2026-11-02,5,5,5,5999.760000,31,1432.442700,0.040000,249.9900000000,23.0000000000,1,0,0,0
1603,TEC-AC-10004171,"Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset",Technology,Accessories,2023-04-06,2026-11-09,6,6,6,2619.738000,29,995.900400,0.066667,90.3357931034,38.0152671756,0,0,0,0
1604,TEC-AC-10004209,"Memorex Froggy Flash Drive 4 GB",Technology,Accessories,2023-09-08,2025-09-08,5,5,5,101.547600,330,42.421400,0.080000,0.3077200000,41.7748917749,0,0,0,0
1605,TEC-AC-10004227,"SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card",Technology,Accessories,2023-05-20,2026-11-12,7,7,6,329.946000,31,-48.582600,0.142857,10.6434193548,-14.7244094488,0,0,0,5
1606,TEC-AC-10004353,"Hypercom P1300 Pinpad",Technology,Accessories,2023-03-02,2026-09-03,7,7,7,1108.800000,21,182.070000,0.171429,52.8000000000,21.2500000000,0,0,1,0
1607,TEC-AC-10004396,"Logitech Keyboard K120",Technology,Accessories,2024-04-16,2024-12-11,3,3,3,174.240000,12,-367.900500,0.200000,14.5200000000,-316.7187500000,0,0,1,2
1608,TEC-AC-10004420,"Cherry 142-key Programmable Keyboard",Technology,Accessories,2025-11-05,2025-11-05,1,1,1,479.720000,4,52.769200,0.000000,119.9300000000,11.0000000000,0,0,0,0
1609,TEC-AC-10004469,"Microsoft Sculpt Comfort Mouse",Technology,Accessories,2024-03-07,2026-12-14,10,10,10,1574.030000,42,-452.234000,0.060000,37.4769047619,-28.7309644670,0,0,0,1
1610,TEC-AC-10004510,"Logitech Desktop MK120 Mouse and keyboard Combo",Technology,Accessories,2023-08-05,2026-12-14,12,12,12,778.736000,50,-207.772000,0.112500,15.5747200000,-26.6806722689,0,0,0,5
1611,TEC-AC-10004518,"Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive",Technology,Accessories,2025-05-12,2025-11-25,2,2,2,280.000000,14,62.400000,0.000000,20.0000000000,39.0000000000,0,0,1,0
1612,TEC-AC-10004568,"Maxell LTO Ultrium - 800 GB",Technology,Accessories,2023-10-31,2026-11-12,8,8,8,1086.012000,41,156.464100,0.075000,26.4880975610,14.4072164948,0,0,0,3
1613,TEC-AC-10004571,"Logitech G700s Rechargeable Gaming Mouse",Technology,Accessories,2023-08-06,2026-09-29,9,9,9,2339.766000,25,889.911000,0.088889,93.5906400000,38.0341880342,0,0,0,0
1614,TEC-AC-10004595,"First Data TMFD35 PIN Pad",Technology,Accessories,2025-07-17,2026-12-04,2,2,2,571.200000,4,119.952000,0.000000,142.8000000000,21.0000000000,0,0,0,0
1615,TEC-AC-10004633,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc  3/Pack",Technology,Accessories,2023-09-17,2026-09-22,6,6,6,184.536000,30,36.348000,0.100000,6.1512000000,31.7073170732,0,0,2,0
1616,TEC-AC-10004659,"Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB",Technology,Accessories,2023-04-06,2026-09-23,6,5,5,1634.976000,32,306.558000,0.166667,58.3920000000,18.7500000000,1,0,1,0
1617,TEC-AC-10004666,"Maxell iVDR EX 500GB Cartridge",Technology,Accessories,2026-09-02,2026-11-09,2,2,2,2755.400000,10,1184.822000,0.000000,275.5400000000,43.0000000000,0,0,0,0
1618,TEC-AC-10004708,"Sony 32GB Class 10 Micro SDHC R40 Memory Card",Technology,Accessories,2023-12-24,2026-10-01,4,4,4,251.400000,12,52.794000,0.000000,20.9500000000,21.0000000000,0,0,0,0
1619,TEC-AC-10004761,"Maxell 4.7GB DVD+RW 3/Pack",Technology,Accessories,2024-12-11,2025-09-06,4,4,4,264.438000,17,88.411500,0.050000,15.5551764706,33.4337349398,0,0,0,0
1620,TEC-AC-10004803,"Sony Micro Vault Click 4 GB USB 2.0 Flash Drive",Technology,Accessories,2025-08-03,2026-08-07,3,3,3,250.920000,18,35.128800,0.000000,13.9400000000,14.0000000000,0,0,0,0
1621,TEC-AC-10004814,"Logitech Illuminated Ultrathin Keyboard with Backlighting",Technology,Accessories,2023-07-26,2023-07-26,1,1,1,170.970000,3,70.097700,0.000000,56.9900000000,41.0000000000,0,0,0,0
1622,TEC-AC-10004855,"V7 USB Numeric Keypad",Technology,Accessories,2025-03-15,2026-11-14,4,4,4,461.868000,16,-58.783200,0.150000,28.8667500000,-12.7272727273,0,0,0,3
1623,TEC-AC-10004859,"Maxell Pro 80 Minute CD-R  10/Pack",Technology,Accessories,2023-09-26,2026-12-09,4,4,4,374.072000,24,115.368000,0.100000,15.5863333333,33.3333333333,0,0,1,0
1624,TEC-AC-10004864,"Memorex Micro Travel Drive 32 GB",Technology,Accessories,2023-11-05,2026-09-08,5,5,5,379.704000,12,-464.772300,0.120000,31.6420000000,-122.4038461538,0,0,0,1
1625,TEC-AC-10004877,"Imation 30456 USB Flash Drive 8GB",Technology,Accessories,2023-03-14,2025-12-08,5,5,5,154.560000,23,11.040000,0.040000,6.7200000000,8.0000000000,0,0,1,0
1626,TEC-AC-10004901,"Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver",Technology,Accessories,2023-03-31,2026-03-27,4,4,4,549.890000,13,64.987000,0.150000,42.2992307692,28.2608695652,0,0,2,0
1627,TEC-AC-10004975,"Plantronics Audio 995 Wireless Stereo Headset",Technology,Accessories,2024-10-15,2026-11-07,4,4,4,1913.130000,18,587.133000,0.050000,106.2850000000,30.6896551724,0,0,0,0
1628,TEC-AC-10004992,"Kingston Digital DataTraveler 64GB USB 2.0",Technology,Accessories,2026-06-17,2026-09-18,2,2,2,202.680000,6,8.107200,0.000000,33.7800000000,8.0000000000,0,0,1,0
1629,TEC-CO-10000971,"Hewlett Packard 310 Color Digital Copier",Technology,Copiers,2024-09-12,2026-08-12,6,6,6,4199.860000,16,-4079.864000,0.133333,262.4912500000,-97.1428571429,0,0,0,1
1630,TEC-CO-10001046,"Canon Imageclass D680 Copier / Fax",Technology,Copiers,2023-07-06,2026-12-09,5,5,5,8959.872000,16,2799.960000,0.200000,559.9920000000,31.2500000000,0,0,0,0
1631,TEC-CO-10001449,"Hewlett Packard LaserJet 3310 Copier",Technology,Copiers,2023-05-08,2026-12-24,8,8,8,18839.686000,38,6983.883600,0.200000,495.7812105263,37.0700636943,0,0,0,0
1632,TEC-CO-10001571,"Sharp 1540cs Digital Laser Copier",Technology,Copiers,2023-08-08,2026-08-27,7,7,7,4399.920000,10,1649.970000,0.171429,439.9920000000,37.5000000000,0,0,0,0
1633,TEC-CO-10001766,"Canon PC940 Copier",Technology,Copiers,2023-12-09,2024-04-16,3,3,3,2519.944000,15,2092.453500,0.200000,314.9930000000,24.2857142857,1,0,0,0
1634,TEC-CO-10001943,"Canon PC-428 Personal Copier",Technology,Copiers,2024-04-11,2026-09-08,6,6,6,4119.794000,25,717.964100,0.200000,164.7917600000,28.4920634921,0,0,1,0
1635,TEC-CO-10002095,"Hewlett Packard 610 Color Digital Copier / Printer",Technology,Copiers,2023-10-14,2026-11-16,7,7,7,8899.822000,21,3124.937500,0.142857,423.8010476190,35.1123595506,0,0,0,0
1636,TEC-CO-10002313,"Canon PC1080F Personal Copier",Technology,Copiers,2023-09-21,2026-12-14,6,6,4,4817.200000,16,1880.088200,0.033333,274.2936363636,39.0286514988,1,1,1,0
1637,TEC-CO-10003236,"Canon Image Class D660 Copier",Technology,Copiers,2026-01-22,2026-11-03,2,2,2,3959.934000,7,1379.977000,0.100000,565.7048571429,46.0000000000,0,0,1,0
1638,TEC-CO-10003763,"Canon PC1060 Personal Laser Copier",Technology,Copiers,2024-03-06,2025-09-04,4,4,4,11619.834000,19,4570.934700,0.150000,611.5702105263,39.3373493976,0,0,0,0
1639,TEC-CO-10004115,"Sharp AL-1530CS Digital Copier",Technology,Copiers,2023-08-08,2026-12-08,4,4,4,6399.872000,17,2064.958700,0.250000,376.4630588235,32.2656250000,0,0,0,0
1640,TEC-CO-10004202,"Brother DCP1000 Digital 3 in 1 Multifunction Machine",Technology,Copiers,2023-05-02,2026-07-17,7,7,7,4859.838000,19,1154.961500,0.192857,255.7809473684,23.7654320988,0,0,0,0
1641,TEC-CO-10004722,"Canon imageCLASS 2200 Advanced Copier",Technology,Copiers,2025-05-23,2026-11-17,5,5,5,19599.944000,20,25199.928000,0.120000,2449.9930000000,25.7142857143,3,0,0,0
1642,TEC-MA-10000010,"Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer",Technology,Machines,2025-11-26,2025-11-26,1,1,1,3040.000000,8,1459.200000,0.000000,380.0000000000,48.0000000000,0,0,0,0
1643,TEC-MA-10000029,"Epson WorkForce WF-2530 All-in-One Printer  Copier Scanner",Technology,Machines,2023-09-08,2023-09-12,2,2,2,279.960000,4,120.382800,0.000000,69.9900000000,43.0000000000,0,0,0,0
1644,TEC-MA-10000045,"Zebra ZM400 Thermal Label Printer",Technology,Machines,2024-11-08,2024-11-09,2,2,2,6965.700000,6,2229.024000,0.000000,1160.9500000000,48.0000000000,0,0,1,0
1645,TEC-MA-10000112,"Panasonic KX MB2061 Multifunction Printer",Technology,Machines,2025-05-21,2025-05-21,1,1,1,2396.400000,10,179.730000,0.200000,239.6400000000,7.5000000000,0,0,0,0
1646,TEC-MA-10000418,"Cubify CubeX 3D Printer Double Head Print",Technology,Machines,2024-12-15,2026-04-01,3,3,3,11099.963000,9,-8879.970400,0.533333,1233.3292222222,-80.0000000000,0,0,0,2
1647,TEC-MA-10000423,"Texas Instruments TI-34 Scientific Calculator",Technology,Machines,2023-06-17,2025-08-14,3,3,3,171.522000,12,64.650600,0.233333,19.0580000000,38.8461538462,1,0,0,1
1648,TEC-MA-10000488,"Bady BDG101FRU Card Printer",Technology,Machines,2024-01-30,2026-11-16,4,4,4,5279.934000,14,1591.980100,0.200000,586.6593333333,11.2500000000,1,0,1,0
1649,TEC-MA-10000597,"Lexmark S315 Color Inkjet Printer",Technology,Machines,2024-08-31,2024-10-30,2,2,2,299.970000,5,34.996500,0.450000,59.9940000000,11.6666666667,0,0,0,1
1650,TEC-MA-10000752,"Texas Instrument TI-15 Fraction Calculator",Technology,Machines,2025-11-21,2025-12-22,2,2,2,41.905000,8,-20.519000,0.450000,5.2381250000,-48.9655172414,0,0,0,1
1651,TEC-MA-10000822,"Lexmark MX611dhe Monochrome Laser Printer",Technology,Machines,2023-09-08,2026-04-17,4,4,4,13769.919000,18,-4589.973000,0.400000,860.6199375000,-38.2716049383,1,0,0,3
1652,TEC-MA-10000864,"Cisco 9971 IP Video Phone Charcoal",Technology,Machines,2024-01-02,2024-08-24,2,2,2,4268.000000,16,466.400000,0.350000,266.7500000000,10.9278350515,0,0,0,1
1653,TEC-MA-10000904,"Brother MFC-9340CDW LED All-In-One Printer  Copier Scanner",Technology,Machines,2025-07-10,2025-07-10,1,1,1,341.991000,3,-319.191600,0.700000,113.9970000000,-93.3333333333,0,0,0,1
1654,TEC-MA-10000984,"Okidata MB760 Printer",Technology,Machines,2025-03-10,2025-06-24,2,2,2,7834.400000,7,503.640000,0.200000,1119.2000000000,11.2500000000,0,0,1,0
1655,TEC-MA-10001016,"Canon PC170 Desktop Personal Copier",Technology,Machines,2024-11-07,2025-03-03,2,2,2,575.820000,6,67.179000,0.400000,95.9700000000,11.6666666667,0,0,0,0
1656,TEC-MA-10001031,"Socket Bluetooth Cordless Hand Scanner (CHS)",Technology,Machines,2026-09-24,2026-09-24,1,1,1,NULL,3,177.198000,0.200000,NULL,NULL,1,0,0,0
1657,TEC-MA-10001047,"3D Systems Cube Printer  2nd Generation  Magenta",Technology,Machines,2025-04-16,2026-10-05,2,2,2,14299.890000,NULL,1351.989600,0.000000,NULL,26.0000000000,0,2,1,0
1658,TEC-MA-10001127,"HP Designjet T520 Inkjet Large Format Printer - 24" Color",Technology,Machines,2023-09-19,2025-02-02,3,3,3,15749.910000,12,2239.987200,0.166667,1749.9900000000,32.0000000000,1,0,2,0
1659,TEC-MA-10001148,"Swingline SM12-08 MicroCut Jam Free Shredder",Technology,Machines,2023-03-18,2026-10-16,3,3,3,2359.941000,9,31.999200,0.533333,119.9970000000,1.8181818182,0,1,1,1
1660,TEC-MA-10001148-1,"Okidata MB491 Multifunction Printer",Technology,Machines,2025-03-13,2026-07-03,2,2,2,2844.300000,9,-434.130000,0.450000,316.0333333333,-15.2631578947,0,0,0,1
1661,TEC-MA-10001570,"Cisco Desktop Collaboration Experience DX650 IP Video Phone",Technology,Machines,2026-06-11,2026-06-11,1,1,1,385.800000,5,130.207500,0.200000,77.1600000000,33.7500000000,0,0,0,0
1662,TEC-MA-10001681,"Lexmark MarkNet N8150 Wireless Print Server",Technology,Machines,2024-12-03,2026-09-14,2,2,2,723.510000,6,-506.457000,0.700000,120.5850000000,-70.0000000000,0,0,0,2
1663,TEC-MA-10001695,"Zebra GK420t Direct Thermal/Thermal Transfer Printer",Technology,Machines,2025-10-06,2025-10-06,1,1,1,703.710000,6,-938.280000,0.700000,117.2850000000,-133.3333333333,0,0,0,1
1664,TEC-MA-10001856,"Okidata C610n Printer",Technology,Machines,2026-12-04,2026-12-04,1,1,1,649.000000,2,-272.580000,0.500000,324.5000000000,-42.0000000000,0,0,0,1
1665,TEC-MA-10001972,"Okidata C331dn Printer",Technology,Machines,2023-06-20,2025-10-07,5,5,5,3210.800000,12,111.680000,0.240000,267.5666666667,3.4782608696,0,0,0,1
1666,TEC-MA-10002073,"3D Systems Cube Printer  2nd Generation  White",Technology,Machines,2023-09-09,2026-11-21,2,2,2,1039.992000,3,-467.996400,0.350000,1039.9920000000,10.0000000000,1,0,0,1
1667,TEC-MA-10002109,"HP Officejet Pro 8600 e-All-In-One Printer  Copier  Scanner  Fax",Technology,Machines,2026-02-02,2026-03-13,2,2,2,449.970000,2,47.996800,0.250000,104.9930000000,10.6666666667,0,1,0,0
1668,TEC-MA-10002178,"Cisco CP-7937G Unified IP Conference Station Phone",Technology,Machines,2025-06-09,2026-01-02,2,2,2,1391.400000,4,-55.656000,0.500000,347.8500000000,-4.0000000000,0,0,0,2
1669,TEC-MA-10002210,"Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop",Technology,Machines,2023-09-02,2026-11-13,2,2,2,1212.705000,10,-935.959500,0.550000,121.2705000000,-143.3333333333,0,0,1,1
1670,TEC-MA-10002412,"Cisco TelePresence System EX90 Videoconferencing Unit",Technology,Machines,2023-03-18,2023-03-18,1,1,1,22638.480000,6,-1811.078400,0.500000,3773.0800000000,-8.0000000000,0,0,0,1
1671,TEC-MA-10002428,"Fellowes Powershred HS-440 4-Sheet High Security Shredder",Technology,Machines,2024-07-09,2026-10-01,3,3,3,2541.836000,14,1092.679500,0.066667,154.9900000000,42.9878048780,0,1,0,0
1672,TEC-MA-10002694,"Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner",Technology,Machines,2023-10-10,2023-10-10,1,1,1,101.994000,2,-71.395800,0.700000,50.9970000000,-70.0000000000,0,0,0,1
1673,TEC-MA-10002790,"NeatDesk Desktop Scanner & Digital Filing System",Technology,Machines,2024-11-20,2024-11-20,1,1,1,479.988000,2,55.998600,0.400000,239.9940000000,11.6666666667,0,0,0,0
1674,TEC-MA-10002859,"Ativa MDM8000 8-Sheet Micro-Cut Shredder",Technology,Machines,2023-04-18,2024-09-26,2,2,2,917.898000,7,97.189200,0.100000,89.9900000000,33.7500000000,0,1,1,0
1675,TEC-MA-10002927,"Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier",Technology,Machines,2023-11-04,2023-11-04,1,1,1,3991.980000,2,1995.990000,0.000000,1995.9900000000,50.0000000000,0,0,0,0
1676,TEC-MA-10002930,"Ricoh - Ink Collector Unit for GX3000 Series Printers",Technology,Machines,2024-11-21,2026-10-02,3,3,3,465.645000,14,36.916000,0.300000,33.2603571429,7.9279279279,0,0,0,1
1677,TEC-MA-10002937,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer  Copier  Scanner",Technology,Machines,2025-06-12,2025-06-12,1,1,1,1007.979000,3,43.199100,0.300000,335.9930000000,4.2857142857,0,0,0,0
1678,TEC-MA-10002981,"I.R.I.S IRISCard Anywhere 5 Card Scanner",Technology,Machines,2026-01-21,2026-01-21,1,1,1,350.973000,3,152.088300,0.100000,116.9910000000,43.3333333333,0,0,0,0
1679,TEC-MA-10003066,"Wasp CCD Handheld Bar Code Reader",Technology,Machines,2026-09-29,2026-09-29,1,1,1,336.510000,3,NULL,0.400000,112.1700000000,NULL,0,0,1,0
1680,TEC-MA-10003173,"Hewlett-Packard 300S Scientific Calculator",Technology,Machines,2026-06-03,2026-11-16,2,2,2,131.100000,10,60.306000,0.000000,13.1100000000,46.0000000000,0,0,0,0
1681,TEC-MA-10003176,"Okidata B400 Printer",Technology,Machines,2023-05-20,2026-05-20,4,4,2,1716.000000,5,193.050000,0.200000,343.2000000000,11.2500000000,0,0,0,0
1682,TEC-MA-10003183,"DYMO CardScan Personal V9 Business Card Scanner",Technology,Machines,2023-12-29,2026-12-24,3,3,3,575.964000,11,223.986000,0.300000,115.1928000000,-66.6666666667,1,0,1,1
1683,TEC-MA-10003230,"Okidata C610n Printer",Technology,Machines,2025-09-02,2025-09-02,1,1,1,1362.900000,3,-19.470000,0.300000,454.3000000000,-1.4285714286,0,0,0,1
1684,TEC-MA-10003246,"Hewlett-Packard Deskjet D4360 Printer",Technology,Machines,2023-11-04,2023-11-04,1,1,1,447.968000,4,139.990000,0.200000,111.9920000000,31.2500000000,0,0,0,0
1685,TEC-MA-10003329,"Vtech AT&T CL2940 Corded Speakerphone  Black",Technology,Machines,2024-04-02,2024-04-02,1,1,1,71.976000,3,24.291900,0.200000,23.9920000000,33.7500000000,0,0,0,0
1686,TEC-MA-10003337,"Okidata B401 Printer",Technology,Machines,2025-11-03,2025-11-03,1,1,1,179.991000,3,-251.987400,0.700000,59.9970000000,-140.0000000000,0,0,0,1
1687,TEC-MA-10003353,"Xerox WorkCentre 6505DN Laser Multifunction Printer",Technology,Machines,2023-09-19,2023-09-19,1,1,1,NULL,7,-251.995800,0.400000,NULL,NULL,1,0,0,1
1688,TEC-MA-10003356,"Panasonic KX MC6040 Color Laser Multifunction Printer",Technology,Machines,2025-06-04,2025-12-25,2,2,2,1619.820000,5,-7136.207000,0.350000,323.9640000000,-440.5555555556,0,0,0,2
1689,TEC-MA-10003493,"Penpower WorldCard Pro Card Scanner",Technology,Machines,2025-06-16,2025-06-16,1,1,1,91.475000,1,-1.829500,0.500000,91.4750000000,-2.0000000000,0,0,0,1
1690,TEC-MA-10003589,"Cisco 8961 IP Phone Charcoal",Technology,Machines,2025-05-03,2025-05-03,1,1,1,224.937000,3,-164.953800,0.700000,74.9790000000,-73.3333333333,0,0,0,1
1691,TEC-MA-10003626,"Hewlett-Packard Deskjet 6540 Color Inkjet Printer",Technology,Machines,2023-03-14,2023-03-18,2,2,2,1396.210000,6,139.621000,0.400000,232.7016666667,10.0000000000,0,0,0,1
1692,TEC-MA-10003673,"Hewlett-Packard Desktjet 6988DT Refurbished Printer",Technology,Machines,2026-06-17,2026-06-17,1,1,1,3404.500000,5,1668.205000,0.000000,680.9000000000,49.0000000000,0,0,0,0
1693,TEC-MA-10003674,"Hewlett-Packard Deskjet 5550 Printer",Technology,Machines,2026-07-03,2026-07-03,1,1,1,597.132000,NULL,49.761000,0.400000,NULL,8.3333333333,0,1,0,0
1694,TEC-MA-10003979,"Ativa V4110MDD Micro-Cut Shredder",Technology,Machines,2023-09-14,2025-03-01,2,2,2,7699.890000,11,3772.946100,0.000000,699.9900000000,49.0000000000,0,0,0,0
1695,TEC-MA-10004002,"Zebra GX420t Direct Thermal/Thermal Transfer Printer",Technology,Machines,2024-05-22,2025-07-23,3,3,3,5787.355000,567,509.712000,0.300000,10.2069753086,8.8073394495,0,0,0,1
1696,TEC-MA-10004086,"Plantronics Single Ear Headset",Technology,Machines,2023-09-17,2023-09-17,1,1,1,NULL,5,NULL,0.700000,NULL,NULL,1,0,1,0
1697,TEC-MA-10004125,"Cubify CubeX 3D Printer Triple Head Print",Technology,Machines,2026-11-04,2026-11-04,1,1,1,7999.980000,4,-3839.990400,0.500000,1999.9950000000,-48.0000000000,0,0,0,1
1698,TEC-MA-10004212,"Cisco SPA525G2 5-Line IP Phone",Technology,Machines,2024-04-27,2024-04-27,1,1,1,NULL,8,648.562400,0.000000,NULL,NULL,1,0,0,0
1699,TEC-MA-10004241,"Star Micronics TSP800 TSP847IIU Receipt Printer",Technology,Machines,2023-09-29,2024-12-21,2,2,2,686.320000,4,360.318000,0.250000,343.1600000000,32.5000000000,1,0,0,0
1700,TEC-MA-10004255,"Konica Minolta magicolor 1690MF Multifunction Printer",Technology,Machines,2025-11-25,2025-11-25,1,1,1,NULL,8,118.370400,0.000000,NULL,NULL,1,0,0,0
1701,TEC-MA-10004458,"Lexmark X 9575 Professional All-in-One Color Printer",Technology,Machines,2025-09-17,2025-09-17,1,1,1,396.000000,4,190.080000,0.000000,99.0000000000,48.0000000000,0,0,0,0
1702,TEC-MA-10004521,"Epson Perfection V600 Photo Scanner",Technology,Machines,2023-06-21,2023-06-21,1,1,1,206.991000,3,-172.492500,0.700000,68.9970000000,-83.3333333333,0,0,0,1
1703,TEC-MA-10004552,"Star Micronics TSP100 TSP143LAN Receipt Printer",Technology,Machines,2024-10-30,2024-10-30,1,1,1,1035.800000,NULL,269.308000,0.000000,NULL,26.0000000000,0,1,0,0
1704,TEC-MA-10004626,"Lexmark 20R1285 X6650 Wireless All-in-One Printer",Technology,Machines,2026-09-17,2026-12-25,2,2,2,600.000000,6,-7.200000,0.250000,100.0000000000,-6.0000000000,0,0,1,1
1705,TEC-MA-10004679,"StarTech.com 10/100 VDSL2 Ethernet Extender Kit",Technology,Machines,2023-09-07,2026-03-28,4,4,4,2330.650000,13,-785.762000,0.425000,179.2807692308,-33.7142857143,0,0,0,3
1706,TEC-PH-10000004,"Belkin iPhone and iPad Lightning Cable",Technology,Phones,2025-03-20,2026-07-11,2,2,2,83.944000,7,6.295800,0.200000,11.9920000000,7.5000000000,0,0,0,0
1707,TEC-PH-10000011,"PureGear Roll-On Screen Protector",Technology,Phones,2024-03-31,2026-11-14,5,5,5,571.714000,34,179.110400,0.160000,16.8151176471,38.9565217391,0,0,2,0
1708,TEC-PH-10000038,"Jawbone MINI JAMBOX Wireless Bluetooth Speaker",Technology,Phones,2023-08-09,2026-03-19,5,5,5,2027.304000,18,-339.710400,0.160000,112.6280000000,-16.7567567568,0,0,0,4
1709,TEC-PH-10000127,"iOttie XL Car Mount",Technology,Phones,2026-09-11,2026-11-04,2,2,2,223.888000,14,-50.374800,0.200000,15.9920000000,-22.5000000000,0,0,0,2
1710,TEC-PH-10000141,"Clearsounds A400",Technology,Phones,2025-03-29,2026-03-25,3,3,3,488.326000,11,-48.832600,0.333333,44.3932727273,-10.0000000000,0,0,0,2
1711,TEC-PH-10000148,"Cyber Acoustics AC-202b Speech Recognition Stereo Headset",Technology,Phones,2025-01-11,2026-12-10,5,5,5,119.508000,11,-3.637200,0.160000,10.8643636364,-5.0000000000,0,0,2,1
